timestamp,code,name,yf_ticker,market_segment,data_source,last_price,ret_5m,volume_ratio,volatility_2h,rsi_14,ret_1d,market_cap,trailing_pe,price_to_book,roe,dividend_yield,news_sentiment,news_article_count
2026-03-09 11:30:00+09:00,8544,京葉銀行,8544.T,プライム,intraday_5m,1865.0,0.0005364806866952065,0.16184971098265896,0.0033155157682989165,52.94117647058823,-0.09378036929057332,224196313088.0,16.567469,0.70092225,0.04126,2.04,0.021052631578947368,19.0
2026-03-09 11:30:00+09:00,8550,栃木銀行,8550.T,プライム,intraday_5m,840.0,0.0011918951132301459,0.0,0.004069630606393393,51.21951219512195,-0.09385113268608414,87471497216.0,,0.55091107,-0.12127,2.59,0.06,20.0
2026-03-09 11:30:00+09:00,8551,北日本銀行,8551.T,プライム,intraday_5m,4520.0,0.0,0.0,0.003369821626058988,57.692307692307686,-0.06995884773662553,37030817792.0,9.852217,0.39643738,0.03849,3.46,0.05,20.0
2026-03-09 11:30:00+09:00,8558,東和銀行,8558.T,プライム,intraday_5m,1012.0,0.0009891196834816984,0.5590062111801242,0.0032901591842047512,45.23809523809524,-0.08992805755395683,35862118400.0,5.913287,0.40976122,0.06667,3.15,0.030000000000000006,20.0
2026-03-09 11:30:00+09:00,8566,リコーリース,8566.T,プライム,intraday_5m,5980.0,-0.0016694490818029983,2.1818181818181817,0.0014456552037410161,44.444444444444436,-0.027642276422764178,184330158080.0,13.504969,0.76700366,0.056739997,3.09,0.01,20.0
2026-03-09 11:30:00+09:00,8570,イオンフィナンシャルサービス,8570.T,プライム,intraday_5m,1554.5,-0.0003215434083601032,0.0897196261682243,0.0024052837526071565,47.67441860465116,-0.05444038929440387,335592128512.0,18.576721,0.7163974,0.05955,3.22,0.01,20.0
2026-03-09 11:25:00+09:00,8584,ジャックス,8584.T,プライム,intraday_5m,4110.0,0.0012180267965895553,0.05321507760532151,0.0016783858269802682,46.666666666666664,-0.030660377358490587,183973314560.0,8.480697,0.6278074,0.058369998,4.72,-0.01,20.0
2026-03-09 11:30:00+09:00,8585,オリエントコーポレーション,8585.T,プライム,intraday_5m,1019.0,0.0,0.0525164113785558,0.0016389261636224385,50.0,-0.03136882129277563,174438776832.0,10.609057,0.72525656,0.049250003,3.8,0.02,20.0
2026-03-09 11:30:00+09:00,8591,オリックス,8591.T,プライム,intraday_5m,4823.0,0.0006224066390041472,0.12364181341326339,0.002620889405774293,56.21301775147929,-0.04721453970762546,5000971419648.0,11.577052,1.1642848,0.106850006,3.7,0.02,20.0
2026-03-09 11:30:00+09:00,8593,三菱ＨＣキャピタル,8593.T,プライム,intraday_5m,1396.0,0.0007168458781361409,0.03330249768732655,0.0018653187002534337,53.96825396825397,-0.04120879120879117,2004101365760.0,14.865296,1.0455911,0.098050006,3.16,0.02,20.0
